label,text
-1,انتهيت للتو من قراءة كتاب : تقدير ممتاز لم يجعل أحدا ثريا ل ويس روبرتس تقييمي للكتاب من . من العنوان تشعر ان الموضوع عن عدم اهمية أخذ ممتاز في الدراسة والحقيقة ان الموضوع يتعلق بطرق التقييم المختلفة. الكتاب من ترجمة جرير وكانت ترجمة اول خمسين صفحة سيئة للغاية وهذا ما اضعف جودة الكتاب. اكثر من خمس مرات كنت احدث نفسي بالتوقف عن الكتاب ولكنني اكمل . اكاد اجزم ان طبعة الكتاب الاصلية افضل بكثير من ترجمته الحالية للعربية. الكتاب من كتب التحفيز على الأداء الجيد ولكن بأسلوب عقلي اكثر. كل موضوع ليس له علاقة بالآخر ويبدأ كل موضوع بقصتين بسيطة ثم الملاحظات وما يستفاد. طريقة ما يستفاد من الكتاب على شكل نقاط مركزة قد يستعصي فهمها على البعض. لم تعجبني هذه النقاط حيث اشعر انها من كل بستان زهرة ولايوجد في كثير منها ترابط. الثلث الاخير من الكتاب كان رائعا واستفدت منه الكثير. الكتاب لا يخلو من الفائدة وخصوصا الصفحات الاخيرة لكنه أخذ من الإعلانات مكانة غيره احق بها
-1,من اول ما فتح ونحنا نروح علية البيتزا عندو كانت رائعه وفي الباستا والمقبلات بس من حوالي سنتين خرب وصرت رايح عليه حوالي مرات واكلة مو زي اول ابدا الخدمة جيده جدا بس لو ما عجبك شي لا تشتكي للمدير لانه من جنبها
-1,سيء مع مرتبة الشرف . الواي فاي والموقع. النظافة وجود الحشرات وخاصة الوزغ الإضاءة منعدمة لاتمت للجو الرومانتيك باي صله
-1,سيء للغايه . . الخدمه سيئه جدا ...روائح كريهه ووالمصعد قديم جدا و المبنى قديم وممل جدا وحوض السباحه لا يطل على البحر ...لا يستحق اكثر من مئة درهم فالليله وبكل صراحه
-1,"تحذير سافرت ابنتي البالغة من العمر سنة إلى هذا الفندق بتاريخ / / . كان الفندق محجوزا فوق طاقته، فوضعوها في غرفة دون المستوى بدرجة علاء الدين وقيل لها إنها ستمكث هناك طوال ليلة كاملة. ولكن بعد الاستعراض على شبكة الإنترنت، وجدت إنهم لا يزالون يقبلون حجوزات. إنها ليست بداية جيدة جدا لهدية عيد ميلادها الثامن عشر. سوف نطلعكم بالمزيد، ولكن أود أن أقترح على أي شخص يسافر في الأيام أو الأسابيع القليلة المقبلة التحقق مع وكيل الجولات الخاص به، حيث إن هذا الفندق محجوز منذ / ."
-1,لما اشوف رسمات ناجي العلي. أكيد لازم أقول علي الرسم ده انحطاط
-1,الرخيص مخيس . مواقف السيارات. المكان غير نظيف السرير وملحقاته من مخدة ولحاف غير مريحه الفرش والكنب متسخ المطبخ لايوجد به الاواني التي توجد بغيره من الشقق
-1,مخيب للأمل. . كثرة تواجد الاجانب في الفترة الصباحية حيث ياتون باعداد هائلة مع العلم بانهم ليسو من المقيمين من ما يقيد حرية المقيم في الموتيل
-1,"الرواية تدور حول هاجيمي من بداية حياته الى نهاية الثلاثينات دراسته، حبه، نجاحه الي كان بفضل زواجه ومساعدة اهل زوجته، بس بعد ما اغتنى بدا يفكر بانانيه بظهور اول حب او اعجاب طفولي ومع انه جرب علاقات بعدها لكن لسبب ما قرر يترك حياته كلها زوجته وبناته وافضال زوجته عشان وحده مافكر يدور عليها الا مره بمرحلة المراهقة، كرهت انانيته الي خلت عائلته حل ثانوي يرجع لهم لانها فقط تركته.. بشكل عام ماكانت مره ممتعه لكن التنويع جميل."
-1,خدعني ال .... توقعت رواية احسن من كدة .. و نهاية احسن من كدة. الحاجة الوحيدة اللي عجبتني في الرواية هي تصوير الاماكن. : / . : / . ...هفكر اكتر من مرة بعد كدة قبل ما ابدأ أقرا رواية لرضوى عاشور تاني
-1,الترجمة ليست جيدة.
-1,"هي مذكرات الكاتب تركي الدخيل؛ عن حياته السابقة؛ عندما كان سمينا، ويسرد من خلالها المشاكل؛ التي يواجهها السمين؛ خصوصا في عالمنا العربي؛ كما في صعوبة إيجاد الملابس المناسبة، ناهيك عن مشكلة الحصول على مقعد في الطائرة؛ دون أن يتم تحميلك قيمة مقعدين."
-1,كون الدكتور أحمد زويل من كبار العلماء أمر لا يختلف عليه اثنان ولكنه في رأيي المتواضع ليس من نفس الفئة ككاتب لو استعان الدكتور بمحررين أو كتاب لهم خبرة في كتابة السير الذاتية لربما خرج الكتاب بشكل أفضل لا أريد أن ابدوا قاسيا في حكمي لكن المرء يتوقع أكثر عندما يقتني كتاب لعالم كبير أسلوب كتابة جاف وغير ممتع للأسف مع بعض الفائدة طبعا قراءة مخيبة للآمال نوعا ما نظرا للتوقعات الكبيرة قبل القراءة
-1,لم اجد ما يرضيني . لم يعجبني شي سوا الموقع. تم تلبيسنا تهمة الاكل التي لم نقم بها والغرف ضيقة جدا وتوجد بها رائحه نتنه
-1,فندق لا يستحق ان يصنف من فئه خمس نجوم . ثلاث نجوم كثير عليه . لا شي. فندق لا يستحق ان يصنف من فئه خمس نجوم . ثلاث نجوم كثير عليه . روائح كريهة في غرف النوم
-1,"مخيب للأمل. القرب من مدخل النساء. عدم توفر المواقف ، ولما خرجت اخر الليل اتضح لي ان حارس امن المواقف مدخل سيارته في المواقف ويحلف ان المواقف فل ، والفندق ببوكينق كاتب عنده مواقف لكن كلها موقف مقابل اكثر من غرفه"
-1,اللي هيظلمها في التقييم معايا هي كمية المديح اللي سمعته عنها وفي الآخر الاقيها بالسذاجة دي في طريقة الروي :/. احسن مثال يضرب على المخرج عاوز كده : . فجأة ماشي بالعربية .. فجأة قلبت .. فجأة جيجر اشتغل .. فجأة لقى البيت .. فجأة مش عارف ايه معرفتكش انا كده : . بس علميا .. اضافت لي بضع مصطلحات .. وفكرة جديدة قد تكون مطروحة فعلا
-1,مخيب للأمل. . عدم الالتزام وإعطاء الغرف التي في صور
-1,الرواية ضعيفة من وجهة نظرى .. حسيت بالملل كتير .. غالبا الرواية لما بتشدنى بخلها فى وقت قليل جدا .. الرواية فى شنطتى بقالها اكتر من اسبوع ... الصياغة ضعيفة جدا وكذلك الحوار .. تماسك الرواية نفسه ضعيف.. العلاقة بين رونق وأمها غريب غريبة فعلا .. الشخصيات نفسها فى تركيباتها بالنسبة لى مش مقبولة ة ..
-1,مخيب للأمل. . السرير سيء للغاية
-1,فعلا صدق من قال..ليس من رأي كمن سمع..فقدت سمعت كثيرا عن افكار هذا الكتاب وقوه تأثيرها في من اتخذها نهجا له...لكن بعد القراءه ادركت حجم الاثر الذي يمكن ان تسببه كلمات كتلك المكتوبه في هذا الكتاب والاقوي هي الافكار التي بين السطور التي زرعها الكاتب في ثنايا الصفحات. للوهله الاولي ستجد كثيرا ممكا كتبه الكاتب صحيحا كسطور منفصله عن بعضها ولكن بهذا الترتيب وهذه الطريقه فواضح جدا ما يقصده الكاتب من كتابه عموما والطريق الذي يدفع القارئ اليه دفعا. من كثره ما قرأت كلمه جاهليه في هذا الكتاب احسست ان كاتب العمل يتحدث عن القرون الوسطي مثلا او عصر الظلام الاوروبي او ما شابه. العالم كله عباره عن مجتمع جاهلي كبير لا تعليق. وبناء علي ماتقدم تصبح ديارنا واوطاننا ديار حرب ووجب الجهاد فيها من وجهه نظر الكاتب كم من البشر قرأ وتأثر بهذه الفقره وانتقل الي حيز التنفيذ الفعلي؟؟
-1,".. .. هل كان الكتاب بشع ا وسيئا كما صورته تعليقات البعض ..؟ ؟. اجابتي : لا .. نعم كان الجنس موضوع ذكر كثيرا في الصفحات لكن ليس ب الصورة المقززة التي توقعت رؤيتها بعد قراءة آراء من حولي. علاء الأسواني. قلم ثري ،ولا يمكن العبور أمام رواية له دون محاولة قراءتها. ومع هذا لا يمكن ني القول أني أنصح كم ب قراءتها. لأن ذلك أمر يعتمد كثيرا على كيفية رؤيتكم ل الأمور. ... شخصيات متعددة تصل إلى تتبع أحداثها. وتعيش بعض فصول حياتها. إلا أنك في نهاية تشهد انكسارها وغروبها. أسلوب بسيط ورائع. ورواية تعكس بعض جوانب المجتمع المصري."
-1,"لم تكن ضمن قائمتي ل . اصطدمت بها و أنا اقلب ملفاتي بدافع الملل ، الغلاف جذاب للغاية ... دعك من هذا. فهو لا يقيم الكاتب :. و لما كان تقيمي للكتاب يتمحور حول عدة نقاط فالغلاف ليس منها . هذة الرواية هي قصة كلاسيكية كأي قصة حب مراهقة ، مستهلكة ، لا يميزها شي . اللغة ضعيفة جدا ، فيها اسخدام للعامية في غير الحوارات ، دعك من ان الرواية نصفها حوارات بالعامية . الحبة أقول لك مستهلكة لا جديد ... الشخصيات لا شئ فيها ... كتقييم كلي فهي تصلح ك قصة تنشر علي مواقع التواصل كسلسلة تتابعها المراهقات بشغف ، و لكنها لم تضف لي الكثير ... النجمتان للغلاف :"
-1,عادي جدا . لا شي. كل شي سيئ
-1,العمل ممل جدا .أنا تهت وسط كم الأسماء الهريب والاستطراد الى فى غير مجاله على الإطلاق. بس حبيبك يبلعلك الزلط وأنا أحبك يا دكتورة واعشق كل كتاباتك ومش هزعلك واقول عملك زي الزفت : . ثلاثة غرناطة ...الطنطورية ..فرج. رضوى عاشور ..تتجوزينى ؟ :
-1,رواية عاطفية
-1,"كتاب جيد ، كثيرا ما يحكي فيه المؤلف عما عاناه فترة اعتقاله"
-1,انا جربته المطعم صراحه الدجاج مايكون جديد بوقته يكونون مبيتينه ويابس
-1,رواية سخيفة وسطحية بمعنى الكلمة...واقرب ما تكون الى ملاحظات الجوال التي كنا نتداولها ايام المراهقة... لم أستطع انهائهاولو كانت انثى هي من كتبها لكانت أهون تلقيا وقبولا.. العنوان مبهم ولا يوحي بشيء الى ما بداخل الرواية او القصة المبتذلة او سمها ما شئت.
-1,لا فندق موسكو . لا شي. في الفندق بعد النزلاء يعمل بعض الضجه والاز عاج خاصتا في أوقات النوم
-1,كان من الممكن أن يصبح كتابا كبيرا يؤرخ للقصة منذ بدايتها ويحكي تفاصيل الخلاف منذ ولاية عثمان
-1,السلعه صغيره جدا ومفيش اي بكر استرتش ع قدها
-1,لم أكملها. لست أفهم إعجاب القراء بكمية النكد والحزن الذي يقبع بين دفتي هذه الروايه.
-1,ماذا بعد الحب ينتظر قلبها . أوليس الحب أن تتخلى عن كل الماكب وتمضي إلى البحر غير آبه بالعودة . رأيت غسان المحب الحقيقي الذي إن ضيعته الحياة لن تهدك بجونه . أما غادة فكانت زاهدة بالحب كمن يلقاه على الطريق فلا يلقي التحية
-1,الضجيج مزعج لوجوده جانب شارع رئيسي . ملائم للاسرة كون الغرف متصلة ببعضها. ضجيج الشارع و تعامل بارد لبعض الموظفين
-1,ضعيف. . ابلغت موظف الاستقبال انني ارغب في شقة لغير المدخنين و لكني تفاجأت برائحة دخان السجائر في الشقة و ابلغت موظف الاستقبال و ابلغني انه الشقه لغير الموظفين
-1,مخيب للأمل. القرب من الحرمجميع الخدمات موجوده في البرج. صعوبة الوصول للفندقعدم توفر مواقف سيارات مدخل الفندق غير واضح اطلاقا في المواقف عدم رد الاستقبال على مكالمات التليفون اطلاقا ا
-1,خدمات دون المطلوب . موقع الفندق. تعامل الفندق مع عملاء بوينج دون المستوى حجازي كان غرفتين متجاورتين ولم يتم توفير المطلوب وكان رد الموظف انه لايمكن توفير الخدمه لعملاء بوكنج يمكن ذلك فقط في حال الحجز المباشر مع الفندق
-1,"ليست سيئة، فن القصة القصيرة لا أفهمه أحيانا لكن أقيمه استنادا لعاملين. أولا الأثر الذى تتركه القصة ، ثانيا روعة اللغة و الدهشة التى يتركنى فيها جمالها.. الأثر لم أجده سوى فى بعضهم و لم يكن أثرا قويا، و اللغة عادية للغاية. هناك قصص مترجمة لغتها أبهرتنى أكثر."
-1,ما يحمد للكاتب في هذه الرواية. النفس السردي الطويل... القدرة على مواكبة التفاصيل بذات الرتم المتزن. فيما يخص العمل ككل..لا بأس..
-1,"صدمتني الرواية بصراحة.. توقعتها أفضل من كذا. الرواية ركيكة جدا ووصف الشخصيات وتكرار المشاهد والسرد الممل وحتى أيضا تكرار اللقاءات العاطفية المكرره. حسنت الرواية كشف تفاصيل الحياة داخل الأحزاب، سأقرا الجزء الثاني وأتمنى أن يكون أفضب"
-1,"مقزز لقد حجزنا الفندق بسرعة أكثر من اللازم..... والموقع الالكتروني الذي استخدمناه للحصول على فكرة أعطانا صورا خاطئة تماما على أية حال... الغرفة كانت قذرة لا سيما الأسرة الوسائد كانت مقرفة أثناء الليل حاولت حقا النوم وقوفا بقدر الإمكان حتى لا ألمس الوسائد أو الملاءات بفمي ما هذا الكابوس الحمام... حسنا، لم آخذ أي دش في هذين اليومين... الإفطار كان لا بأس به حتى لو بدت الحبوب قديمة نوعا ما لم أجرؤ على تجربتها . صدقوني، تجنبوه."
-1,مأسآه. أن تكوني أنثى معجونه بالغيره وتختارك أخرى من بين كل فتيات الحفل لتخبرك أن حبيبك وسيم
-1,ضعيف جدا. ولا شي خايس مخيس. كل شي الاستقبال خايس. الغرف زباله وغير نضيفه. كلها حشرات. الأثاث قديم. باختصار اسكن في البر احسلي
-1,إعادة الكثير من العبارات بدون داعي. صفات متناقضة لنفس الشخصية منطوي لكن عنده معارف كثيرون. لا تشويق بعد الثلث الأول من الرواية. الأحداث التالية منتهى الملل
-1,رواية ضعيفة جدا .. مملة ولا تصلح فعلا غير انها تكون فيلم عربى قديم. توهت فى احداثها الكتير وشخصياتها الاكتر ... اول تجربة ليا مع نجيب محفوظ وممكن تكون الاخيرة
-1,روايه فاشله بكل المقايس اعترف انى كنت اتجاوز الصفحات لانهيها لا اتصح بقراءتها :/
-1,عمان . . المعاملة سيئة للغاية خاصة موظف الاستقبال المصري هناك بتزاز واضح للزبون والمبالغة في قيمة الأسرة الإضافية فبرغم من الحجز المسبق للأطفال إلا أن الفندق لا يقدم أسرة غير السرير المزدوج
-1,"لا تحجز خدمة سيئة جدا، تأخر موعد قيام طائرتنا، اتصلت بالفندق وأرسلت لهم رسالة بريد إلكتروني لأخبرهم بأننا سنحضر إلى الفندق متأخرين يوما واحدا. وعندما وصلنا وجدنا أنهم أعطوا غرفنا لأشخاص آخرين. كان هذا أسوأ شيء يمكن أن يحدث لنا بعد تأخر قيام الطائرة وبعد أن أخطأت شركة الطيران وأضاعت حقائبنا، وعندما اتصلت بهم رفيقتي لتسألهم إن كنا قد وصلنا قاموا بسبها بألفاظ بذيئة. كنا قد حجزنا غرفتين كبيرتين ولكن لأن الفندق أعطى الغرف لأشخاص آخرين فقد أقمنا في غرفتين صغيرتين ولم يرد لنا الفارق في السعر بين الغرف الكبيرة والصغيرة. أقترح أن يدفع المرء مبلغا أكثر قليلا ليستطيع على الأقل أن يشعر بالراحة في المكان بعد التجول في الخارج"
-1,ليس جيدا . الواي فاي فقط والشاطئ نظيف نوعا ما والحمام ايضا. السرير .. لايوجد موكيت ولا سجاد البلكون صغير جداولا يتسع الا لشخص واحدطعام الافطار لا يتناسب مع درجة الفندق .. مستوى نجوملا يوجد ترفيه بالمرة ولا حتى العاب ولا حتى دراجات السعر مبالغ فيه جدا يوجد حائط كبير بمنتصف الاطلالة وبالتالي يضيع عليك جزء كبير من المشاهدةيعني باختصار يجب تصنيف هذا الفندق نجوم
-1,رواية فلسفية .. تعمد إلى التخيل فيما يتعلق بالجزء الأخير منها. تخيل ما آل إليه ذلك المرثي حاله عمر و إلى أي حد هوى به مرضه إلى الهاوية و أعمق. لأنها رواية لنجيب محفوظ .. ذلك الروائي الحاصل على نوبل في الأدب فلابد أن تأخذ كل أعماله نجوم من أصل خمسة ... كما كانت فكرة ياسر حارب في كتابه بيكاسو و ستاربكس .. أنه حتى لو كانت لوحة بيكاسو غير مفهومة و لا تعني لك شيئا مطلقا فعليك أن تجبر نفسك على الاعجاب بها بل و الانبهار حتى لا يظن بك مقدروا الفنون الظنون بأنك ذو أفق ضيق أو أنك غير قادر على تذوق الفن الحقيقي. و انطلاقا من نظرية حارب بالانخلاع من قالب الفنان العظيم و التحرر من هذا القيد .. الى رأي متذوق الفن بضروبه الواسعة البسيط سيكون رأيي في رواية الشحاذ. بطبعي أميل إلى أن يكون بطل الرواية أو الفيلم أو أي عمل فني .. بطلا بحق. لا غارقا في وحل شهواته .. في مرضه الغير قابل للعلاج و الذي حله الوحيد هو أن تزول قدميه عن تلك الأرض .. كان البطل هنا خائنا من الطراز الأول .. لبلاده .. لفنه .. لصديقه .. لزوجته و أبناءه و المصيبة الكبرى أن عقله خذله فأصبح خائنا لنفسه. خواء كانت .. و ان نجحت في ايصال معنى وحيد فسيكون انها رواية تعج باللا شئ. لاشئ قيمي. لا شئ عاطفي. لا شئ وطني. لا شئ ربوبي. و لهذا لها مني نجمتان .. الأولى لأنها عمدت إلى ايصال ذلك المعنى المفرغ و نجحت في ذلك .. و الثانية لكاتبها
-1,مجموعة قصصية..اولها قصة الوتد وهي اجملها على الاطلاق..لم اتمم القصص الباقية
-1,"أعجبني طريقة عرض أبعاد الشخصية بأزمنة مختلفة حيث تطرقت الكاتبة لعدد من الظواهر الاجتماعية المتواجدة بالمجتمع ومدى انعكاسها على الاشخاص بالمجتمع ذاته، كون الشخصية مهمشة منذ نشأتها ولم تمتلك كينونه وقناعات خاصه بها ارى عدم الاسهاب بتفاصيل تتلائم مع طريقة السرد السريعة وهذا برأيي جيد لعدم تغطية الفكرة الرئيسية من ورا حياة هذه ألشخصيه، لاحظت انه من الممكن ان تكون اللغه اكثر نضوج في بعض الاماكن واكثر سخيا بالتعبير الأدبيه، لكون ألشخصيه تثير العصبيه فالاعتقاد الموجه لهذه التقطه أراه سبب لنجاح الروائع كونهم اكملوا قراءته وعبروا عن استفزازهم من ألشخصية"
-1,"الشئ الوحيد الذي جذبنى لهذه الرواية اسمها. اما عن ايلينا فلم افهم ماذا تريد أو ماذا تريد أن تقول، لم اعى شئ من تصرفاتها. اعتقد انها نفسها غير مدركة لحقيقة سلوكها. امرأة مهملة وضائعة ومضيعة. تسلسل الأحداث ممل ورتيب وفاقد لأشياء كثير. الرواية من أقبح ما قرأت وترجمة ناريمان الشاملى سيئة."
-1,سيء . لم يعجبني اي شيء في هذا الفندق. الغرفة متسخة والاسرة متسخة والباصات الى الحرم ليس لها مواعيد.
-1,ضعيف. . المخدات مرتفعة وغير مريحة والقيمة عالية والخدمة
-1,زائر . الموقع قريب من الكورنيشسهولة المواصلات. يحتاج الزبون إلى قناني المياه خاصة في الصيف وهي غير كافيةلم أجد في الغرفة أي نوع من المناديل الورقية
-1,الحمدالله على كل حال . قرب المكان. رائحة الدخان
-1,"كانت بدايتها جميله حتى وصلت لمنتصفها وهو انقلاب شعور يوسف دونما ترتيب لذلك وبسرعه خاطفه ، وكان الكاتب اسقط فصلا كاملا من الروايه.."
-1,مخيب للأمل. . الفندق لا يناسب العاىلات
-1,لا يوجد فيه خدمة صف السيارات الحمام مساحته صغيره جدا الاثاث متهالك . لا شي.
-1,اسوأ فندق . لاشي ابدااااااا. موظف الاسقبال باسم سيء جدا جدا جدا ولا يحترم النزلاء ولا كأنه في فندق يعاملنا كأننا نطلب منه الغرفه مجنل باختصار لايصلح كواجهة فندق سيء بكل ماتعنيه الكلمه ثاني شيء عندما سجلت دخول كان هناك بالميني بار نصف زجاجة بيبسي مفتوحه وعلية شكولاته مأكول نصفها عند الخروج اضافوها للفاتوره بعدما وضحت الامر قالو لي نحاسبك على الشوكولاته والبيبسي مجانا وكانني انا الذي شربتها وبالاضافه الى تصليحات والازعاجات الموجوده و هو اكبر سبب لنزول تقييم الفندق لا انصح اي احد بسكن هذا الفندق للامانه ولايستحق ان يكون ضمن سلسلة فنادق شراتون ابدا
-1,اسوء إقامة في فندق في العالم . موقع الفندق. المكيف خربان ما يشتغل في عز الحر
-1,"مخيب للأمل. . الاثاث قديم نوعا ما،والسعر غالي مقارنتا بالخدمة المقدمة."
-1,حكايتي مع هذا الكتاب قديمة.. بدأت عندما كنت في الصف الأول المتوسط كانت عندنا معلمة لغة عربية لم نكن نطيقها و شاهدتني أمسك قصة باسم أولاد حارتنا فأخذتها مني بلهفة ثم أعادتها بخيبة أمل و قالت لي اعتقدت أنها للكاتب نجيب محفوظ فقد فاز بجائزة نوبل عليها لست أدري كيف خطر لها أنها قد تكون تلك النسخة التي معي و التي لا تتعدى صفحة عموما ما علينا المهم إنه منذ ذلك الوقت و أنا أبحث عنها كل ماسافرت لأي بلد أبحث عنها و اكنشفت انها ممنوعة لم أكن أعرف لماذا و بعد مرور سنة أخيرا وجدتها في فيرجن ميجا ستور/شرم الشيخ طار عقلي من السعادة و استغربت وجودها لسببين الأول كونها ممنوعة فكيف تعرض على الملأ الثاني : رخص ثمنها فسعرها جنيه فقط بينما رواية أخرى لكاتب فير معروف فوق ال جنيه. و عندما عدت أخبرت دكتورة نجود أني سعيدة لأني وجدتها فقالت لي أنها تتحدث عن قصص الأنبياء .....آآآآآآآآآآه بدأت الصورة تظهر. بدأت القراءة و مع تقدم الأحداث بدأت بكرهها شيئا فشيئا لم أستطع أن أقرأها كرواية مجردة دون أن ترتبط الأحداث بذهني بنبي معين فكل شخصية أقرأها اتخيل أن النبي بطلها و تخيلي ليس بسبب أني سمعت أنها تتحدث عن الأنبياء أو أنه مكتوب على ظهر الكتاب نفس الكلام... و بالرغم من أن نجيب محفوظ دافع عن نفسه في بداية الكتاب و انكر كونها ترمز لأنبياء الله ياللبجاحة وطالب القراء بقرائتها كرواية و ليست ككتاب إلا انني لم أستطع سوى الربط بين الشخصيات والانبياء لأن الأحداث تتطابق بشكل رهيب. أذكر هنا التشبيه من حيث الكتاب وأعوذ بالله أن يكون هذا رأيي . القصة تدور حول الجبلاوي الذي فضل أن يقوم على أعماله ابنه الأصغر أدهم فثار عليه ابنه الأكبر إدريس بحجة أنه أفضل من أدهم لأن أدهم أمه جارية سوداء فقرر الجبلاوي طرده من القصر و نعيمه و بقي أدهم وزوجته أميمة ينعمون بالقصر حتى جاء إدريس يوم و أغوى أدهم بالبحث في كتاب أسرار الجبلاوي وعندما علم الجبلاوي بخطأ أدهم طرده هو أيضا من القصر ثم رزق أدهم بقدري وهمام الذين لاحقا ما وقع بينهما خلاف بسبب غيرة قدري من هماملأن الجبلاوي أعجب بهمام و لم يعجب بقدري فقتل قدري همام ثم دفنه.. هل تحتاج القصة لتفسير؟ إدريس = إبليس و ذرية إدريس =ذرية إبليس. أدهم=آدم قدري=قابيل همام = هابيل. الجبلاوي لن أتجرأ و أضع علامة المساواة أو أن أكتب ماذا يمكن أن يكون قصد الكاتب. يعني التشابه حتى في الأسماء و الحروف الأولى من الأسماء و بعد ذلك يجرأ الكاتب ويقول مجرد اقتباس؟؟؟. و كل الشخصيات بعده على نفس السياق فتوجد قصة سيدنا موسى جبل و سيدنا عيسى رفاعة و نبينا حبيبنا محمد صلى الله عليه وسلم قاسم و أخيرا قصة لشخصية لم أتعرف على صاحبها تقول دكتورتي بأنها ترمز للعلم عرفة . و أسوأ ما في الموضوع أنك تقرأ عن الشخصية و تقرأ التشويه المصاحب لها فرفاعة مثلا ليس ذكر أو أنثى في عيون أهله و قاسم مقاتل و جبل متجبر و هكذا كما انه و الأخس من ذلك وجدت بعض التشبيهات من القرآن فمثلا أصدقاء قاسم أشداء بين الرجال و لكنهم يكنون لقاسم الحب أي ارتباط؟.. أما أكثر ما حيرني و لم أعرف له معنى فهو النبابيت جمع النبوت وهي أداة يقاتلون بها لكن ماهي بالضبط لم أعرف و لم أستطع التخيل بالرغم من دورها الكبييييييييييييييييييييير في القصة فجميع الشخصيات لم تأخذ حقها سوى بالنبوت.... آه و المضحك في الموضوع هو الجبلاوي الذي لم يمت طوال هذه السنين يعني عمره وصل لفوق ال سنه و لم يمت معمر ماشاء الله عليه يعني كان المفروض يدخلوه من ضمن المعجزات ... و اللي يفرس في الموضوع إنه الكتاب فاز بجائزة نوبل..هل معناه إنه الحبكه جيدة أو إنه النص قوي أو أي شي كده؟ طبعا لأ النص كحيان و اللغة ركيكة شوية فصحى وفي نصها فجأة عامي و الحبكة جدا سيئة ..إذن ليش الكتاب فاز؟. معروفة لأنه بيتكلم عن الأنبياء وأي شي يتطرق للمواضيع الحساسة يفوز.. حاول البعض قتل نجيب محفوظ بعد هذه الرواية و كفره البعض بينما يعتبره البعض صوفي و ذو التزام ديني.. ما رأيكم؟
-1,وصلت لصفحه ولم أعثر علي روايه وصفحه ومازلت أبحث عن الروايه وانتهيت منها ولم أجد روايه. ضعف شديد جدا للاسف في الأسلوب
-1,ضعيف جدا. تصميم المبنى بس الفرش يلزم تغير. روايح وعدم صيانة للحمامات
-1,الفيصيليه صعبه قويه . لاشيء. سوء الخدمه وتأخرهاالأثاثعدم توفر مسبح او بركة سباحالسعر لايساوي الخدمات المقدمه
-1,ضعيف جدا . لاشي ربما المصاعد. كل شيء
-1,"الكتاب دمه خفيف و ضحكنى و خلصته فى ساعه واحده تقريبا ، بس لو هنتكلم بجد فكرة اصطياد راجل مش من مبادئى ده أولا ،،، ثانيا مش لذيذ انى اكلكع علاقة ارتباط رسمى بين شخصين فى قواعد و بنود . النصائح اللى فيه أغلبها مهروسة والكل عارفها الا بقى البنات اللى على نياتها اوى يعنى ودول مش كتير على ما اعتقد"
-1,الكتاب يعد من نوعية كتب السيرة الذاتية و الذي لا يسرد أحداثا فحسب بل و يشرح أفكار و مشاعر. شعرت برتابة الأحداث ذات الإيقاع البطيء بالإضافة للحوار الملل في الفصل الأخير حيث ظل الشاب الروسي ظل يتكلم طويلا مما يدفع لفقدان التركيز و الرغبة في الاستمرار. الفكرة الأساسية تجسيد الصراع بين الحضارتين الشرقية و الغربية. هو ليس من أفضل كتب الحكيم و لكنه يحمل فكرة راقية تجعلني امنحه نجمتين
-1,بغض النظر عن شعبيتها إلا اني أشوفها صراحة. طفولية ومافيها شيء جديد وماعليييش فيه أجزاء منها. أحس اني بفيلم هندي بس للأمانة مشوقة تحمست اني. اكملها بسرعة مع اني اشوفها سخيفة . سؤال للكاتب فيه إنسان حقيقي مثل إياد؟؟
-1,قرأت هذا الكتاب بناءا على ترشيح جروب .لمناقشته سويا. الكتاب سئ جدا .يمكن عشان مبحبش الفيزياء. والكاتب استشهد بنظريات فالفيزياء .استخدم مصطلحات استعصى عليا فهمها. المهم انى عرفت الاجابة .وانه يستحيل السفر عبر الزمن .رغم ان الكاتب حاول يثبتها نظريا من خلال نظريات لعلماء. نادم على النص ساعة اللى ضاعت من عمرى فى قرأته :
-1,"مخيب للأمل. الموقع و قريب من الخدمات و المطاعم. فندق لا يقدم أي خدمات فندقية ، تليفونات داخلية لا تعمل ، عدم القدرة على الأتصال بالفندق من الخارج"
-1,"نظرا لأني راجل مسلم مؤمن فالنسبة لي مكنتش منبهر ببرنامج براعم الإيمان اللي كنت عمال أقراه، بجد الرواية دي نتاج تزاوج برنامج براعم الايمان مع كتاب لا تحزن مع مسلسل تركي سخيف وفي النهاية بقى عندنا مسلسل تركي إسلامي، واحدة من أسوأ الروايات بحطها جنب هيبتا في قائمة الكتب اللي ضيعت وقتي فيها"
-1,مخيب للأمل. لم يعجبني الا اللوبي اما الغرف داجه. الغرف سيئه
-1,اول مره ما يعجبنيش كتاب لدكتور مصطفى محمود العنوان مالوش علاقه اصلا و الكلام اللي جوه قديم ما فيش اضافه
-1,لم أكمل قرائتها .. توقفت عند الصفحة التاسعة والتسعين بعد المائة
-1,مش حلو و ماعجبنيش
-1,سيء مقابل القيمه . لاشي. تحسين اداء وتسريع اجراءات موظفي الاستقبال
-1,مخيب للأمل. . وقت الخروج من الفندق في وقت الظهيرة الساعة الثانية كحد اقصى عدم وجود غسالةالفطور غير جيد وبارد وغير متنوع
-1,اسواء شقق . لاشي.
